student_id,student_no,item_id,paper,paper_item_no,source_true,item_type,score,correct,response_missing,form,order_group,block_position,training_year,training_setting_code,training_setting,total_time_seconds
S009,9,H028,P,28,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,3,A,main,2145.0
S009,9,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,3,A,main,2145.0
S009,9,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H034,P,34,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,2145.0
S010,10,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H027,P,27,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,2473.0
S010,10,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,2473.0
S010,10,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,2473.0
S010,10,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,2473.0
S010,10,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H036,P,36,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,2473.0
S010,10,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H039,P,39,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,2473.0
S011,11,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H027,P,27,Human,A3/A4,0.0,0,0,A,A,1,1,A,main,4045.0
S011,11,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,1,A,main,4045.0
S011,11,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,1,A,main,4045.0
S011,11,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,1,A,main,4045.0
S011,11,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,1,A,main,4045.0
S011,11,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H037,P,37,Human,A3/A4,0.0,0,0,A,A,1,1,A,main,4045.0
S011,11,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,1,A,main,4045.0
S012,12,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H027,P,27,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1154.0
S012,12,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1154.0
S012,12,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1154.0
S012,12,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H034,P,34,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1154.0
S013,13,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H027,P,27,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,3658.0
S013,13,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,3658.0
S013,13,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,3658.0
S013,13,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,3658.0
S013,13,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H034,P,34,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,3658.0
S014,14,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H027,P,27,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H028,P,28,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1288.0
S014,14,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1288.0
S014,14,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H034,P,34,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1288.0
S015,15,H026,P,26,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1159.0
S015,15,H027,P,27,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1159.0
S015,15,H028,P,28,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1159.0
S015,15,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1159.0
S015,15,H031,P,31,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1159.0
S015,15,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1159.0
S015,15,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H036,P,36,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1159.0
S015,15,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1159.0
S016,16,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H027,P,27,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,2200.0
S016,16,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,2200.0
S016,16,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,2200.0
S016,16,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H034,P,34,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,2200.0
S017,17,H026,P,26,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,1708.0
S017,17,H027,P,27,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,1708.0
S017,17,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,1708.0
S017,17,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,1708.0
S017,17,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,1708.0
S017,17,H031,P,31,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,1708.0
S017,17,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,1708.0
S017,17,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,1708.0
S017,17,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,1708.0
S017,17,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,1708.0
S017,17,H036,P,36,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,1708.0
S017,17,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,1708.0
S017,17,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,1708.0
S017,17,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,1708.0
S018,18,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H027,P,27,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1873.0
S018,18,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1873.0
S018,18,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1873.0
S018,18,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1873.0
S018,18,H031,P,31,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1873.0
S018,18,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,1,B,non_main,1873.0
S018,18,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,1,B,non_main,1873.0
S019,19,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H027,P,27,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,1798.0
S019,19,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,1798.0
S019,19,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,1798.0
S019,19,H030,P,30,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,1798.0
S019,19,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,1798.0
S020,20,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H027,P,27,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,2427.0
S020,20,H028,P,28,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,2427.0
S020,20,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,2427.0
S020,20,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H034,P,34,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H035,P,35,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,2427.0
S020,20,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2427.0
S021,21,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,4606.0
S021,21,H027,P,27,Human,A3/A4,0.0,0,0,A,A,1,3,A,main,4606.0
S021,21,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,3,A,main,4606.0
S021,21,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,3,A,main,4606.0
S021,21,H030,P,30,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,4606.0
S021,21,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,4606.0
S021,21,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,4606.0
S021,21,H033,P,33,Human,A3/A4,0.0,0,0,A,A,1,3,A,main,4606.0
S021,21,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,3,A,main,4606.0
S021,21,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,4606.0
S021,21,H036,P,36,Human,A3/A4,0.0,0,0,A,A,1,3,A,main,4606.0
S021,21,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,4606.0
S021,21,H038,P,38,Human,A3/A4,0.0,0,0,A,A,1,3,A,main,4606.0
S021,21,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,3,A,main,4606.0
S022,22,H026,P,26,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H027,P,27,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H031,P,31,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H032,P,32,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1118.0
S022,22,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H035,P,35,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1118.0
S022,22,H037,P,37,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H038,P,38,Human,A3/A4,0.0,0,0,A,A,1,2,A,main,1118.0
S022,22,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,2,A,main,1118.0
S023,23,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H027,P,27,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H028,P,28,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,2368.0
S023,23,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,2368.0
S023,23,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,2368.0
S023,23,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2368.0
S024,24,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H027,P,27,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,2345.0
S024,24,H028,P,28,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,2345.0
S024,24,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,2345.0
S024,24,H030,P,30,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,2345.0
S024,24,H035,P,35,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H036,P,36,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H037,P,37,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,2345.0
S024,24,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H039,P,39,Human,A3/A4,0.0,0,0,A,A,1,2,B,non_main,2345.0
S025,25,H026,P,26,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H027,P,27,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H028,P,28,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H029,P,29,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,2005.0
S025,25,H030,P,30,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,2005.0
S025,25,H031,P,31,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H032,P,32,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H033,P,33,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H034,P,34,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,2005.0
S025,25,H035,P,35,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,2005.0
S025,25,H036,P,36,Human,A3/A4,0.0,0,0,A,A,1,3,B,non_main,2005.0
S025,25,H037,P,37,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H038,P,38,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H039,P,39,Human,A3/A4,2.0,1,0,A,A,1,3,B,non_main,2005.0
S026,26,H026,P,26,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H027,P,27,Human,A3/A4,0.0,0,0,B,B,2,1,A,main,2263.0
S026,26,H028,P,28,Human,A3/A4,0.0,0,0,B,B,2,1,A,main,2263.0
S026,26,H029,P,29,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H030,P,30,Human,A3/A4,0.0,0,0,B,B,2,1,A,main,2263.0
S026,26,H031,P,31,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H032,P,32,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H033,P,33,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H034,P,34,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H035,P,35,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H036,P,36,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H037,P,37,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H038,P,38,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H039,P,39,Human,A3/A4,2.0,1,0,B,B,2,1,A,main,2263.0
S027,27,H026,P,26,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H027,P,27,Human,A3/A4,0.0,0,0,B,B,2,3,A,main,5400.0
S027,27,H028,P,28,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H029,P,29,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H030,P,30,Human,A3/A4,0.0,0,0,B,B,2,3,A,main,5400.0
S027,27,H031,P,31,Human,A3/A4,0.0,0,0,B,B,2,3,A,main,5400.0
S027,27,H032,P,32,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H033,P,33,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H034,P,34,Human,A3/A4,0.0,0,0,B,B,2,3,A,main,5400.0
S027,27,H035,P,35,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H036,P,36,Human,A3/A4,0.0,0,0,B,B,2,3,A,main,5400.0
S027,27,H037,P,37,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H038,P,38,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H039,P,39,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,5400.0
S028,28,H026,P,26,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H027,P,27,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H028,P,28,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H029,P,29,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H030,P,30,Human,A3/A4,0.0,0,0,B,B,2,3,A,main,2551.0
S028,28,H031,P,31,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H032,P,32,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H033,P,33,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H034,P,34,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H035,P,35,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H036,P,36,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H037,P,37,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H038,P,38,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H039,P,39,Human,A3/A4,2.0,1,0,B,B,2,3,A,main,2551.0
S029,29,H026,P,26,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H027,P,27,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H028,P,28,Human,A3/A4,0.0,0,0,B,B,2,2,B,non_main,1989.0
S029,29,H029,P,29,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H030,P,30,Human,A3/A4,0.0,0,0,B,B,2,2,B,non_main,1989.0
S029,29,H031,P,31,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H032,P,32,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H033,P,33,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H034,P,34,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H035,P,35,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H036,P,36,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H037,P,37,Human,A3/A4,0.0,0,0,B,B,2,2,B,non_main,1989.0
S029,29,H038,P,38,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H039,P,39,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,1989.0
S030,30,H026,P,26,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,3480.0
S030,30,H027,P,27,Human,A3/A4,0.0,0,0,B,B,2,2,B,non_main,3480.0
S030,30,H028,P,28,Human,A3/A4,2.0,1,0,B,B,2,2,B,non_main,3480.0
