endpoint,bootstrap_replicate,icc_c_k
QGEval,865,0.42343993402363983
QGEval,866,0.5727115318019155
QGEval,867,0.49433973106539414
QGEval,868,0.7620727162726628
QGEval,869,0.6348031239830778
QGEval,870,0.6879768335468056
QGEval,871,0.6720310152867367
QGEval,872,0.366244514106582
QGEval,873,0.7077903053557756
QGEval,874,0.6825670557078183
QGEval,875,0.7446217836156914
QGEval,876,0.6917526964156312
QGEval,877,0.3394167392115384
QGEval,878,0.6886659302896407
QGEval,879,0.7431042143760469
QGEval,880,0.5381855458739105
QGEval,881,0.6976362330243218
QGEval,882,0.6632422951641185
QGEval,883,0.6936576354679798
QGEval,884,0.6783168208240407
QGEval,885,0.4098545111994973
QGEval,886,0.758695197131648
QGEval,887,0.6395474886733185
QGEval,888,0.5710550979134809
QGEval,889,0.424259648723924
QGEval,890,0.674357158710195
QGEval,891,0.7265048726096431
QGEval,892,0.582763902993165
QGEval,893,0.7203814064362337
QGEval,894,0.6948655312542805
QGEval,895,0.6795519752813939
QGEval,896,0.6560408921933082
QGEval,897,0.7095238546813206
QGEval,898,0.7237866659393705
QGEval,899,0.4809966123920874
QGEval,900,0.40734597156397917
QGEval,901,0.6031292685955537
QGEval,902,0.4416890080428941
QGEval,903,0.6240498928084196
QGEval,904,0.7680285198969707
QGEval,905,0.739913660290152
QGEval,906,0.536196511341499
QGEval,907,0.5613789176285056
QGEval,908,0.5328223925358211
QGEval,909,0.08128841236373281
QGEval,910,0.7417484629489806
QGEval,911,0.6327575570635408
QGEval,912,0.6342839953588966
QGEval,913,0.7163876745921742
QGEval,914,0.7695551110870854
QGEval,915,0.6712479924834204
QGEval,916,0.5564683053040098
QGEval,917,0.7159972896390286
QGEval,918,0.709395252122682
QGEval,919,0.6584895429899297
QGEval,920,0.7364482792239443
QGEval,921,0.4620528928969491
QGEval,922,0.4745685843216399
QGEval,923,0.559408253309108
QGEval,924,0.633867303961004
QGEval,925,0.4793246306573881
QGEval,926,0.48442943101446256
QGEval,927,0.44298338448513036
QGEval,928,0.7061633717823799
QGEval,929,0.6991584204198635
QGEval,930,0.5151158851312292
QGEval,931,0.5403919694072652
QGEval,932,0.6952432141897336
QGEval,933,0.6794526610850876
QGEval,934,0.7481238026609484
QGEval,935,0.6420472820842704
QGEval,936,0.5033393448146013
QGEval,937,0.6951976278543691
QGEval,938,0.645034738480618
QGEval,939,0.5961190168175925
QGEval,940,0.6890490320757379
QGEval,941,0.7131095630145657
QGEval,942,0.7280310611215621
QGEval,943,0.8067412829826855
QGEval,944,0.7046595779262435
QGEval,945,0.5718478626725004
QGEval,946,0.6999124621995854
QGEval,947,0.17652356649654655
QGEval,948,0.7681252714525033
QGEval,949,0.5826715199647029
QGEval,950,0.813834086293364
QGEval,951,0.4354169491525406
QGEval,952,0.36344638671599083
QGEval,953,0.5420589733932971
QGEval,954,0.7045451948022258
QGEval,955,0.6784021665538241
QGEval,956,0.7536170725825899
QGEval,957,0.7240005947576362
QGEval,958,0.500052376861996
QGEval,959,0.6864156680379173
QGEval,960,0.4382767746474141
QGEval,961,0.7869379014989288
QGEval,962,0.7258137659981857
QGEval,963,0.04223446893787356
QGEval,964,0.6257740904066271
QGEval,965,0.6658022450264875
QGEval,966,0.593001436903051
QGEval,967,0.6504606863709296
QGEval,968,0.7298837085244845
QGEval,969,0.6992262343404562
QGEval,970,0.6926608671637662
QGEval,971,0.7169792423066326
QGEval,972,0.6427557272413302
QGEval,973,0.6930101820641713
QGEval,974,0.7513146545727715
QGEval,975,0.6511298687552918
QGEval,976,0.6468641351444464
QGEval,977,0.7133590298016353
QGEval,978,0.8002781641168288
QGEval,979,0.6720272836921699
QGEval,980,0.42332434114961515
QGEval,981,0.7405346851205254
QGEval,982,0.6814247311827955
QGEval,983,0.623592540464461
QGEval,984,0.6843006775704474
QGEval,985,0.6252300070771398
QGEval,986,0.7374753590537868
QGEval,987,0.6623936891408846
QGEval,988,0.7776420148189374
QGEval,989,0.7117776708129598
QGEval,990,0.7969736113674103
QGEval,991,0.7787677565772879
QGEval,992,0.6713692849856252
QGEval,993,0.5892613499558567
QGEval,994,0.5213009248952659
QGEval,995,0.738769445901066
QGEval,996,0.7532061276013637
QGEval,997,0.6379656113357653
QGEval,998,0.6630761421319791
QGEval,999,0.2966739710572543
QGEval,1000,0.52086695872723
QGEval,1001,0.6967187484239294
QGEval,1002,0.7755918139303891
QGEval,1003,0.649315524487163
QGEval,1004,0.6068178057256322
QGEval,1005,0.7057430061165139
QGEval,1006,0.7663293212059774
QGEval,1007,0.4969181555746265
QGEval,1008,0.7588918861309362
QGEval,1009,0.6684233402151468
QGEval,1010,0.7538756581470759
QGEval,1011,0.6539816990231225
QGEval,1012,0.7204372223320232
QGEval,1013,0.7794419714611062
QGEval,1014,0.7452985581464332
QGEval,1015,0.7550744534797758
QGEval,1016,0.5712103513343512
QGEval,1017,0.6946732756213344
QGEval,1018,0.6049193996664808
QGEval,1019,0.3968224789915947
QGEval,1020,0.6770810958583112
QGEval,1021,0.7064463079811983
QGEval,1022,0.7605353150072336
QGEval,1023,0.5927984488966839
QGEval,1024,0.5998333917923531
QGEval,1025,0.6614791622816246
QGEval,1026,0.732604553369033
QGEval,1027,0.7379169678818547
QGEval,1028,0.6478036358491897
QGEval,1029,0.2995043662969062
QGEval,1030,0.7093908629441622
QGEval,1031,0.6956426386564316
QGEval,1032,0.5855345128332915
QGEval,1033,0.7710315996557234
QGEval,1034,0.7098078867542968
QGEval,1035,0.7684470847557856
QGEval,1036,0.7561809721365694
QGEval,1037,0.7331232797334488
QGEval,1038,0.7294480765453573
QGEval,1039,0.7362242300839903
QGEval,1040,0.7086483997879399
QGEval,1041,0.6350064906966676
QGEval,1042,0.7586299513487439
QGEval,1043,0.4677956494012603
QGEval,1044,0.5388902350375563
QGEval,1045,0.7604304094699762
QGEval,1046,0.6130914118688667
QGEval,1047,0.739660578310854
QGEval,1048,0.5224075624247112
QGEval,1049,0.7755079686729829
QGEval,1050,0.6966774129876955
QGEval,1051,0.27763360920185093
QGEval,1052,0.6260558618239327
QGEval,1053,0.6738584593083445
QGEval,1054,0.6947031589361481
QGEval,1055,0.6789223968964158
QGEval,1056,0.6079940848990946
QGEval,1057,0.705279014933193
QGEval,1058,0.4095545288117856
QGEval,1059,0.5919726856061299
QGEval,1060,0.7897040205481944
QGEval,1061,0.5231348062760172
QGEval,1062,0.75403665408141
QGEval,1063,0.706968813781402
QGEval,1064,0.6877566787297191
QGEval,1065,0.7565694657058578
QGEval,1066,0.6317817014446224
QGEval,1067,0.7792833511524284
QGEval,1068,0.7022557328015946
QGEval,1069,0.7338878521687673
QGEval,1070,0.46951807228915504
QGEval,1071,0.724016121157583
QGEval,1072,0.6581607969135721
QGEval,1073,0.6786874657480618
QGEval,1074,0.6229547237476174
QGEval,1075,0.26730599647266445
QGEval,1076,0.47283053376329554
QGEval,1077,0.6325260804768996
QGEval,1078,0.6280124466168631
QGEval,1079,0.6732572590667716
QGEval,1080,0.7447776331325118
QGEval,1081,0.5875430539609634
QGEval,1082,0.6868313484053281
QGEval,1083,0.41096822995461385
QGEval,1084,0.5945467918184362
QGEval,1085,0.6497382500143816
QGEval,1086,0.7892649879506219
QGEval,1087,0.46800911854103266
QGEval,1088,0.6975838106591453
QGEval,1089,0.5411360799001244
QGEval,1090,0.7258729512368927
QGEval,1091,0.7293480059573055
QGEval,1092,0.6843238427558552
QGEval,1093,0.6959722078904818
QGEval,1094,-0.0023082471748056025
QGEval,1095,0.664107939943189
QGEval,1096,0.6477726454239405
QGEval,1097,0.7274479183971819
QGEval,1098,0.683978153514079
QGEval,1099,0.7553410321183682
QGEval,1100,0.4598301254578031
QGEval,1101,0.634579615602339
QGEval,1102,0.6710627126089216
QGEval,1103,0.6454944219942662
QGEval,1104,0.6552397601715396
QGEval,1105,0.7409959573686137
QGEval,1106,0.5805077968812472
QGEval,1107,0.7229164231041662
QGEval,1108,0.7150895022874509
QGEval,1109,0.662008260407295
QGEval,1110,0.3071938908333563
QGEval,1111,0.7127204014773182
QGEval,1112,0.730168386746333
QGEval,1113,0.38495666529095945
QGEval,1114,0.5906249999999995
QGEval,1115,0.6963659020395699
QGEval,1116,0.7184085796915166
QGEval,1117,0.6864029233130878
QGEval,1118,0.703285128672284
QGEval,1119,0.7706471404219485
QGEval,1120,0.7057868334316004
QGEval,1121,0.43949968276987034
QGEval,1122,0.5641004323245743
QGEval,1123,0.7059372285784741
QGEval,1124,0.6970068583367395
QGEval,1125,0.683080808080808
QGEval,1126,0.2524198427102217
QGEval,1127,0.5145834743181956
QGEval,1128,0.7506755497577339
QGEval,1129,0.660334251377065
QGEval,1130,0.42325969689185594
QGEval,1131,0.554019217248651
QGEval,1132,0.7851617695011047
QGEval,1133,0.7043285706753827
QGEval,1134,0.7757434871940364
QGEval,1135,0.5316618106973887
QGEval,1136,0.7776535605804927
QGEval,1137,0.7451566561773154
QGEval,1138,0.690147110221459
QGEval,1139,0.4602341869709822
QGEval,1140,0.7044660422233316
QGEval,1141,0.7302556513681531
QGEval,1142,0.5910799345043161
QGEval,1143,0.6657698227213124
QGEval,1144,0.7183594885207782
QGEval,1145,0.6066695727986039
QGEval,1146,0.6337154096581656
QGEval,1147,0.5551703276247212
QGEval,1148,0.6396976786035624
QGEval,1149,0.6437891659377649
QGEval,1150,0.7212492150795509
QGEval,1151,0.649330879198439
QGEval,1152,0.7357383327670874
QGEval,1153,0.7629257283545339
QGEval,1154,0.5815309599509536
QGEval,1155,0.5820409032807838
QGEval,1156,0.427110817941951
QGEval,1157,0.7328664439304374
QGEval,1158,0.7354934736135527
QGEval,1159,0.5059276124676125
QGEval,1160,0.7084186908594279
QGEval,1161,0.747304709665216
QGEval,1162,0.7762062707303332
QGEval,1163,0.727498063516653
QGEval,1164,0.7103037654616271
QGEval,1165,0.5833215280729082
QGEval,1166,0.6889177468547463
QGEval,1167,0.6697776671644261
QGEval,1168,0.7072106468855676
QGEval,1169,0.5023779952137154
QGEval,1170,0.3954188871603052
QGEval,1171,0.728176506496904
QGEval,1172,0.7091721506171877
QGEval,1173,0.47782071097372303
QGEval,1174,0.7212640970062508
QGEval,1175,0.33625234301780416
QGEval,1176,0.6929703878406704
QGEval,1177,0.6050324995075822
QGEval,1178,0.6654135338345858
QGEval,1179,0.7233414789925294
QGEval,1180,0.6892813724165873
QGEval,1181,0.7360045717300042
QGEval,1182,0.7227828479329849
QGEval,1183,0.5138418775638274
QGEval,1184,0.5974633316800103
QGEval,1185,0.750956787975784
QGEval,1186,0.7846879157298563
QGEval,1187,0.5136182902584483
QGEval,1188,0.16971176280555414
QGEval,1189,0.7442740763090762
QGEval,1190,0.4533601894444583
QGEval,1191,0.701796621889846
QGEval,1192,0.7428371085706172
QGEval,1193,0.7070345047996247
QGEval,1194,0.7818106356771805
QGEval,1195,0.6736205208011906
QGEval,1196,0.5174149156975907
QGEval,1197,0.7065735154017144
QGEval,1198,0.684871513342133
QGEval,1199,0.6333337727913926
QGEval,1200,0.6853829839552463
QGEval,1201,0.6522856823516259
QGEval,1202,0.7589540230577768
QGEval,1203,0.6594446626730825
QGEval,1204,0.6683829280101293
QGEval,1205,0.6720219761924575
QGEval,1206,0.7200935420039567
QGEval,1207,0.5475236294896012
QGEval,1208,0.6213945037474445
QGEval,1209,0.5781756661497244
QGEval,1210,0.4353149887194108
QGEval,1211,0.682344599385487
QGEval,1212,0.7790843419604836
QGEval,1213,0.7746739513570668
QGEval,1214,0.6819734987313215
QGEval,1215,0.7182804432325802
QGEval,1216,0.6764036228983181
QGEval,1217,0.8121957098095924
QGEval,1218,0.6977024314075391
QGEval,1219,0.6583072100313476
QGEval,1220,0.7440106277582631
QGEval,1221,0.7534596976989423
QGEval,1222,0.690636042402827
QGEval,1223,0.752042366565384
QGEval,1224,0.7672999532054281
QGEval,1225,0.6990747705731901
QGEval,1226,0.48384649427830734
QGEval,1227,0.6552211819044372
QGEval,1228,0.772729428503675
QGEval,1229,0.5776156473144975
QGEval,1230,0.7701711160448363
QGEval,1231,0.5704519201301294
QGEval,1232,0.589359245299461
QGEval,1233,0.39417884371029177
QGEval,1234,0.8009998856184226
QGEval,1235,0.7579998559665833
QGEval,1236,0.7216182853502161
QGEval,1237,0.7848172977055988
QGEval,1238,0.7825545851528383
QGEval,1239,0.6480100151270141
QGEval,1240,0.6827119249209417
QGEval,1241,0.5204988630882647
QGEval,1242,0.680669933294902
QGEval,1243,0.6504218653288583
QGEval,1244,0.7586588457130591
QGEval,1245,0.7356218157521088
QGEval,1246,0.5816814858997644
QGEval,1247,0.28045247195166695
QGEval,1248,0.7143435820423644
QGEval,1249,0.7859661979572207
QGEval,1250,0.7938971597508176
QGEval,1251,0.7064200066935168
QGEval,1252,0.6699979822197948
QGEval,1253,0.6045326657657446
QGEval,1254,0.7234525235606527
QGEval,1255,0.7161226070598642
QGEval,1256,0.3295756597683671
QGEval,1257,0.7755277044854876
QGEval,1258,0.5312130832841111
QGEval,1259,0.6012510732245793
QGEval,1260,0.6207650007890355
QGEval,1261,0.7703753804531612
QGEval,1262,0.5513730470078665
QGEval,1263,0.7311298076923074
QGEval,1264,0.7490707599118935
QGEval,1265,0.7231794095382285
QGEval,1266,0.7743929512973492
QGEval,1267,0.7818332823359703
QGEval,1268,0.7203715211505164
QGEval,1269,0.6575418477758238
QGEval,1270,0.5202312138728314
QGEval,1271,0.49815813458909264
QGEval,1272,0.6736994933893484
QGEval,1273,0.505538499324573
QGEval,1274,0.6649071201192723
QGEval,1275,0.7715704484855743
QGEval,1276,0.6717066865133764
QGEval,1277,0.6464741279605759
QGEval,1278,0.6792561349693249
QGEval,1279,0.774106254559925
QGEval,1280,0.6425720289981217
QGEval,1281,0.7000020299622423
QGEval,1282,0.7641041071159922
QGEval,1283,0.7862216531911531
QGEval,1284,0.6871921992738913
QGEval,1285,0.6495277235366236
QGEval,1286,0.7039872499075043
QGEval,1287,0.6938671464987248
QGEval,1288,0.7550321729087608
QGEval,1289,0.7896084431399483
QGEval,1290,0.6869397294242858
QGEval,1291,0.7182962498694243
QGEval,1292,0.7589788467194121
QGEval,1293,0.7050077406037668
QGEval,1294,0.63370202508443
QGEval,1295,0.3272455940875479
QGEval,1296,0.6517738106851357
QGEval,1297,0.6290936568813347
QGEval,1298,0.4886556700144088
QGEval,1299,0.4355524814110324
QGEval,1300,0.43109190108410556
QGEval,1301,0.6506492562624154
QGEval,1302,0.7391777574222743
QGEval,1303,0.7123521890769329
QGEval,1304,0.7696258752220709
QGEval,1305,0.7585921263802496
QGEval,1306,0.7885963155786944
QGEval,1307,-0.015115207373275794
QGEval,1308,0.6239655529119684
QGEval,1309,0.6500788332676385
QGEval,1310,0.7127549306245575
QGEval,1311,0.4902612414749734
QGEval,1312,0.7576055421490736
QGEval,1313,0.7504391334433383
QGEval,1314,0.6073333820520311
QGEval,1315,0.6388705633988649
QGEval,1316,0.7438192691316023
QGEval,1317,0.6540770697119236
QGEval,1318,0.5597596038655046
QGEval,1319,0.4195381882770848
QGEval,1320,0.6702465267633156
QGEval,1321,0.6602575790223927
QGEval,1322,0.7233077150458173
QGEval,1323,0.7645449899186182
QGEval,1324,0.757759891865323
QGEval,1325,0.7400636157835913
QGEval,1326,0.626401617250673
QGEval,1327,0.645695475840064
QGEval,1328,0.7429900904782419
QGEval,1329,0.3748006379585297
QGEval,1330,0.48580888229249763
QGEval,1331,0.37482061317677656
QGEval,1332,0.6336063087655435
QGEval,1333,0.7350885893332126
QGEval,1334,0.7312439590716687
QGEval,1335,0.42924974170714963
QGEval,1336,0.7433126447834252
QGEval,1337,0.7634819719252431
QGEval,1338,0.7205793392275472
QGEval,1339,0.6638334411867185
QGEval,1340,0.7595485689294907
QGEval,1341,0.756304280397022
QGEval,1342,0.707145972666472
QGEval,1343,0.7553225691219543
QGEval,1344,0.7215357848485738
QGEval,1345,0.7017747257647367
QGEval,1346,0.7051635046958091
QGEval,1347,0.4280853243569569
QGEval,1348,0.5196694476713466
QGEval,1349,0.6860619043034558
QGEval,1350,0.6337426805465188
QGEval,1351,0.8030764280764279
QGEval,1352,0.6973892355003221
QGEval,1353,0.6797125668449194
QGEval,1354,0.6245775921192082
QGEval,1355,0.6588902589395799
QGEval,1356,0.7180002625619477
QGEval,1357,0.33433220238242517
QGEval,1358,0.7282159700764347
QGEval,1359,0.5542762277084553
QGEval,1360,0.6470550103071394
QGEval,1361,0.6228490304060887
QGEval,1362,0.4444416473668304
QGEval,1363,0.7578582680696712
QGEval,1364,0.7716494561222986
QGEval,1365,0.780174465872219
QGEval,1366,0.7455152481562682
QGEval,1367,0.6855096602265155
QGEval,1368,0.5151997653516571
QGEval,1369,0.7690275657409472
QGEval,1370,0.5238067921064696
QGEval,1371,0.6799054520573503
QGEval,1372,0.5567059289319992
QGEval,1373,0.8045703283340084
QGEval,1374,0.44522307014969065
QGEval,1375,0.6952596208177545
QGEval,1376,0.6558846724809795
QGEval,1377,0.5414360143275792
QGEval,1378,0.5621988220596095
QGEval,1379,-0.034922808764946175
QGEval,1380,0.7306267862036556
QGEval,1381,0.7754265350531391
QGEval,1382,0.6483693933782008
QGEval,1383,0.5539617300416445
QGEval,1384,0.5664104742777685
QGEval,1385,0.6704344874405965
QGEval,1386,0.4638961756178365
QGEval,1387,0.7325991878600719
QGEval,1388,0.7363141732850563
QGEval,1389,0.471391757976996
QGEval,1390,0.5805769188391102
QGEval,1391,0.7727631419206017
QGEval,1392,0.26112802667826396
QGEval,1393,0.46488097300668685
QGEval,1394,0.6584529720969848
QGEval,1395,0.540187790397522
QGEval,1396,0.6295766094048233
QGEval,1397,0.46356417043804854
QGEval,1398,0.7238129227024874
QGEval,1399,0.7793630124133532
QGEval,1400,0.7592355859857426
QGEval,1401,0.7036171604822873
QGEval,1402,0.5326642335766414
QGEval,1403,0.7040461086182883
QGEval,1404,0.6577001881163203
QGEval,1405,0.6842369190211464
QGEval,1406,0.6878894339122362
QGEval,1407,0.7540927268182954
QGEval,1408,0.7727710317042978
QGEval,1409,0.6847428268097107
QGEval,1410,0.741757275291695
QGEval,1411,0.7360182409755844
QGEval,1412,0.6842860448970137
QGEval,1413,0.7472443082137816
QGEval,1414,0.7526448611191027
QGEval,1415,0.5149410600939732
QGEval,1416,0.6258512909127868
QGEval,1417,0.7022114474929037
QGEval,1418,0.6481827323660385
QGEval,1419,0.7187636284343654
QGEval,1420,0.7574724844963402
QGEval,1421,0.7214301520563968
QGEval,1422,0.47159971391107297
QGEval,1423,0.7100377661846097
QGEval,1424,0.737766489556065
QGEval,1425,0.7696072042954696
QGEval,1426,0.6318246427769874
QGEval,1427,0.7006912856885865
QGEval,1428,0.707357549270223
QGEval,1429,0.6817206010972401
QGEval,1430,0.7279930795847749
QGEval,1431,0.4083395845728006
QGEval,1432,-0.014089595375728332
QGEval,1433,0.6945946535257943
QGEval,1434,0.5792773433173075
QGEval,1435,0.6812625204880711
QGEval,1436,0.7260500463392024
QGEval,1437,0.7392302746394773
QGEval,1438,0.6566487795301355
QGEval,1439,0.6981359410466088
QGEval,1440,0.7692547851773572
QGEval,1441,0.7446112835037588
QGEval,1442,0.5135413802584531
QGEval,1443,0.5344453010021721
QGEval,1444,0.5720962693511543
QGEval,1445,0.5964711825267004
QGEval,1446,0.7076930601066163
QGEval,1447,0.5361395525218038
QGEval,1448,0.3460105448154628
QGEval,1449,0.6248108204730971
QGEval,1450,0.4613458819165937
QGEval,1451,0.7902253625980362
QGEval,1452,0.8036330990876437
QGEval,1453,0.6471331724692626
QGEval,1454,0.6632563421323274
QGEval,1455,0.6847277401261972
QGEval,1456,0.6508511907493223
QGEval,1457,0.7466321283707796
QGEval,1458,0.7589803377867398
QGEval,1459,0.5060435818862781
QGEval,1460,0.7228885660925499
QGEval,1461,0.4526232798165131
QGEval,1462,0.7377059677281644
QGEval,1463,0.6421609662760102
QGEval,1464,0.6775777414075276
QGEval,1465,0.25188916876574013
QGEval,1466,0.5230769230769233
QGEval,1467,0.7514292520247734
QGEval,1468,0.6866247764607006
QGEval,1469,0.4849747034193997
QGEval,1470,0.7591539615096222
QGEval,1471,0.7795150962852825
QGEval,1472,0.7543436293436288
QGEval,1473,0.6969096756330788
QGEval,1474,0.7435782538663693
QGEval,1475,0.2188655806205693
QGEval,1476,0.7162277143479033
QGEval,1477,0.6545970752955813
QGEval,1478,0.582882066625929
QGEval,1479,0.7475596529284161
QGEval,1480,0.6929438325579063
QGEval,1481,0.7569642394402689
QGEval,1482,0.27063397129186484
QGEval,1483,0.7292563944800912
QGEval,1484,0.7187487666842942
QGEval,1485,0.7424724658255668
QGEval,1486,0.7221697030884301
QGEval,1487,0.7660927807246246
QGEval,1488,0.751793873232957
QGEval,1489,0.5814271749755613
QGEval,1490,0.6515305561661894
QGEval,1491,0.778680128353867
QGEval,1492,0.7147628672845591
QGEval,1493,0.7260038950199384
QGEval,1494,0.7360094832695724
QGEval,1495,0.5419276128507516
QGEval,1496,0.5780001536570366
QGEval,1497,0.738879174475225
QGEval,1498,0.503373044351944
QGEval,1499,0.6518337129840539
QGEval,1500,0.6783391545224613
QGEval,1501,0.7136186228045719
QGEval,1502,0.6831999530970588
QGEval,1503,0.48687743611953005
QGEval,1504,0.7820893177602279
QGEval,1505,0.7345976245153957
QGEval,1506,0.7419007576219198
QGEval,1507,0.7524841167083189
QGEval,1508,0.6705007140405835
QGEval,1509,0.5351301597790936
QGEval,1510,0.7420155160871096
QGEval,1511,0.761973024043787
QGEval,1512,0.653628047048127
QGEval,1513,0.6617339832869077
QGEval,1514,0.781793276757024
QGEval,1515,0.6744614602529068
QGEval,1516,0.7359480902790977
QGEval,1517,0.4637782750532446
QGEval,1518,0.42388325408165584
QGEval,1519,0.7413118509351139
QGEval,1520,0.509092908191314
QGEval,1521,0.7470081100550736
QGEval,1522,0.4436600597339119
QGEval,1523,0.7105641988078353
QGEval,1524,0.7246966642577306
QGEval,1525,0.6766140602582489
QGEval,1526,0.6546627250739043
QGEval,1527,0.4566496315664346
QGEval,1528,0.6144548715177116
QGEval,1529,0.7664009307584534
QGEval,1530,0.7413115714415565
QGEval,1531,0.6511811368716307
QGEval,1532,0.5622995404670341
QGEval,1533,0.7859585814695753
QGEval,1534,0.48403994608503553
QGEval,1535,0.7218266939996677
QGEval,1536,0.45885480119614525
QGEval,1537,0.6736082546920348
QGEval,1538,0.643312101910828
QGEval,1539,0.7079482673611545
QGEval,1540,0.6328212273726429
QGEval,1541,0.6021157064307904
QGEval,1542,0.7840057766946473
QGEval,1543,0.687014048418448
QGEval,1544,0.759991271799519
QGEval,1545,0.7507861940443372
QGEval,1546,0.7228796634656235
QGEval,1547,0.7697870709730669
QGEval,1548,0.5734310487200653
QGEval,1549,0.7097189168328288
QGEval,1550,0.8136078175895765
QGEval,1551,0.7222556611140026
QGEval,1552,0.7886959335562503
QGEval,1553,0.7041380999020562
QGEval,1554,0.7288195232690114
QGEval,1555,0.714347419192282
QGEval,1556,0.7471660768907812
QGEval,1557,0.757909358935591
QGEval,1558,0.5870421908048538
QGEval,1559,0.6482613820539267
QGEval,1560,0.7203065134099617
QGEval,1561,0.43850994062213633
QGEval,1562,0.70620707784313
QGEval,1563,0.6361878124256118
QGEval,1564,0.733470614425645
QGEval,1565,0.6938641665238223
QGEval,1566,0.7299715780699193
QGEval,1567,0.7709009394933419
QGEval,1568,0.614073973347837
QGEval,1569,0.475207122542351
QGEval,1570,0.5416674658125388
QGEval,1571,0.6484199916361951
QGEval,1572,0.7349146066203939
QGEval,1573,0.6632200737113136
QGEval,1574,0.4941557722136033
QGEval,1575,0.33172310882925515
QGEval,1576,0.7088712175978517
QGEval,1577,0.7523810480630118
QGEval,1578,0.436218953460331
QGEval,1579,0.6735322896281792
QGEval,1580,0.7569021345490177
QGEval,1581,0.7074792952387042
QGEval,1582,0.7475757347966615
QGEval,1583,0.6069295101553156
QGEval,1584,0.6658881145225078
QGEval,1585,0.5902594290349125
QGEval,1586,0.7422044174967515
QGEval,1587,0.7181365688624939
QGEval,1588,0.5306053646305218
QGEval,1589,0.49601273326728346
QGEval,1590,0.7605723660226026
QGEval,1591,0.5230302046871733
QGEval,1592,0.3404064470917996
QGEval,1593,0.5861544245331994
QGEval,1594,0.7166961426318049
QGEval,1595,0.6867473644735188
QGEval,1596,0.7201893677877491
QGEval,1597,0.7433596496835642
QGEval,1598,0.7251479289940824
QGEval,1599,0.7710350251445529
QGEval,1600,0.4270576711881511
QGEval,1601,0.7500170532060022
QGEval,1602,0.46791714947856217
QGEval,1603,0.7861053098668309
QGEval,1604,0.5418045444517975
QGEval,1605,0.7301648819202797
QGEval,1606,0.6883677517209189
QGEval,1607,0.6847622400654162
QGEval,1608,0.6270183124938461
QGEval,1609,0.7073556523925246
QGEval,1610,0.712534622673599
QGEval,1611,0.6060564159292035
QGEval,1612,0.5898578519855584
QGEval,1613,0.7701142320939924
QGEval,1614,0.7593809480648958
QGEval,1615,0.515682226809615
QGEval,1616,0.6584988285172368
QGEval,1617,0.6755396379827702
QGEval,1618,0.41290338948650235
QGEval,1619,0.675557742782152
QGEval,1620,0.6366157646530419
QGEval,1621,0.5410131987577629
QGEval,1622,0.6994980355718045
QGEval,1623,0.7369081120763484
QGEval,1624,0.6397846472152078
QGEval,1625,0.08018623900672302
QGEval,1626,0.7535747256128832
QGEval,1627,0.6742122710838842
QGEval,1628,0.7855746569961812
QGEval,1629,0.5742315789473675
QGEval,1630,0.7284187790112043
QGEval,1631,0.5960184078716518
QGEval,1632,0.3278510135555264
QGEval,1633,0.7426951561867233
QGEval,1634,0.6688409975493727
QGEval,1635,0.7183904807142683
QGEval,1636,0.7211665379921798
QGEval,1637,0.6592897406989843
QGEval,1638,0.6680029714637011
QGEval,1639,0.5049634811233402
QGEval,1640,0.6273419203747069
QGEval,1641,0.6835459334198747
QGEval,1642,0.6164309484193008
QGEval,1643,0.7414946841776104
QGEval,1644,0.6194904973716123
QGEval,1645,0.7584276108956556
QGEval,1646,0.4859499943687344
QGEval,1647,0.7124755550021604
QGEval,1648,0.7070650390149383
QGEval,1649,0.7707586050081002
QGEval,1650,0.6957430340557266
QGEval,1651,0.5196596795405121
QGEval,1652,0.738516751646716
QGEval,1653,0.6783097631623776
QGEval,1654,0.7988854250006892
QGEval,1655,0.7317073170731699
QGEval,1656,0.714607861754652
QGEval,1657,0.7003552601421033
QGEval,1658,0.725847988492413
QGEval,1659,0.730157413360433
QGEval,1660,0.6440636112208605
QGEval,1661,0.6628032740916789
QGEval,1662,0.6349460404137877
QGEval,1663,0.5442539777284491
QGEval,1664,0.7264263160844732
QGEval,1665,0.6770117277285402
QGEval,1666,0.5442472832282067
QGEval,1667,0.7351300298717272
QGEval,1668,0.7301496760062055
QGEval,1669,0.6938082852248934
QGEval,1670,0.7182639046968656
QGEval,1671,0.5169193866186913
QGEval,1672,0.6483424919049475
QGEval,1673,0.7017966695880803
QGEval,1674,0.7262698677336884
QGEval,1675,0.465326769517016
QGEval,1676,0.6918884517472804
QGEval,1677,0.5978338142432981
QGEval,1678,0.38937518865076914
QGEval,1679,0.4581627177995519
QGEval,1680,0.7585072251414712
QGEval,1681,0.6689790770143927
QGEval,1682,0.6661016403643337
QGEval,1683,0.20204873400489773
QGEval,1684,0.6969255957795156
QGEval,1685,0.5611893000279604
QGEval,1686,0.3470197255574622
QGEval,1687,0.45573982788871076
QGEval,1688,0.47545923393405465
QGEval,1689,0.8090245551315979
QGEval,1690,0.6748546890402106
QGEval,1691,0.24863379993570753
QGEval,1692,0.7340778750377301
QGEval,1693,0.6404076175333345
QGEval,1694,0.656600033041466
QGEval,1695,0.7458132894296805
QGEval,1696,0.741885095072582
QGEval,1697,0.6609519048389222
QGEval,1698,0.7147995015858625
QGEval,1699,0.7583293828133736
